,time,screen_name,text,cumulative_tweets
17749,2018-03-23 16:25:33,wible1,"RT @relaxcheznous: Spare a moment to hope that the gendarme who got himself swapped for a hostage and was seriously injured @Trèbes  , reco…",164.0
17746,2018-03-23 16:25:50,mapocoloco,"RT @Dr_E_Kendall: Regarding today's terror attack in #Carcassonne &amp; #Trebes, remember ""foreign"" fighters don't always distinguish neatly be…",165.0
17747,2018-03-23 16:25:50,stand4flag,"RT @LVNancy: ISIS-aligned gunman takes hostages &amp; kills 2 #Trebes 

#France outlawed guns 
... someone forgot to tell the criminal tho 🤨

P…",166.0
17744,2018-03-23 16:25:57,MarkMiff287,"RT @thswedishbriton: #ISIS will never be defeated until we, as a society, stop being afraid of dicussing and criticising Islam. #France #Tr…",167.0
17741,2018-03-23 16:26:00,Wooshy007,"RT @mezgerei: #IslamicTerrorism
What a relief.  The #trèbes attacker is just a ""petty criminal"", according to the @Telegraph.  No doubt he'…",168.0
17743,2018-03-23 16:26:00,joshradarr,"RT @riyasharma266: How is that possible? You can't legally own a gun in France. Oh, wait criminals don't obey the law.

#Trèbes",169.0
17742,2018-03-23 16:26:00,mich_ewa,RT @sbalcerac: Innocent people are dying in France because of the incompetent leftist government of @EmmanuelMacron What was a 26-year-old…,170.0
17740,2018-03-23 16:26:03,MFSPOOK,RT @CatherineField: French media reports 45 year old Lieutenant-colonel #Gendarme who swapped places with #hostage and remained inside #Trè…,171.0
17738,2018-03-23 16:26:15,MyFreedomNews,"RT @thswedishbriton: #ISIS will never be defeated until we, as a society, stop being afraid of dicussing and criticising Islam. #France #Tr…",172.0
17735,2018-03-23 16:26:41,samaouar,"RT @tictoc: What we know about the incident in #Trèbes, France:

-A gunman who claimed allegiance to the Islamic State took hostages at a s…",173.0
17734,2018-03-23 16:26:47,WittyWeasel,"RT @IsraelMFA: Horrifying news from #Trèbes. Israel firmly stands with #France in the fight against terror.

We send our prayers for the sa…",174.0
17733,2018-03-23 16:26:53,Aby0612,"RT @moutet: Have just contradicted on air a TV presenter who said Redouane Lakdim, the #Trebes terrorist, had ""executed"" three hostages. Th…",175.0
17732,2018-03-23 16:27:01,buzzvale46,RT @CatherineField: French media reports 45 year old Lieutenant-colonel #Gendarme who swapped places with #hostage and remained inside #Trè…,176.0
17730,2018-03-23 16:27:08,AmericasInPeril,"RT @LVNancy: ISIS-aligned gunman takes hostages &amp; kills 2 #Trebes 

#France outlawed guns 
... someone forgot to tell the criminal tho 🤨

P…",177.0
17728,2018-03-23 16:27:20,HanaaAb38576949,RT @FRANCE24: #France shooting: Police says one person was shot in the head and killed in #Carcassonne #Trebes https://t.co/D6Wmllzp8r,178.0
17726,2018-03-23 16:27:23,Sheindie,"RT @IsraelMFA: Horrifying news from #Trèbes. Israel firmly stands with #France in the fight against terror.

We send our prayers for the sa…",179.0
17723,2018-03-23 16:27:49,ThorRoach,RT @CatherineField: French media reports 45 year old Lieutenant-colonel #Gendarme who swapped places with #hostage and remained inside #Trè…,180.0
17722,2018-03-23 16:27:51,tonytonerro9,"RT @India_Israel: RT IsraelMFA: Horrifying news from #Trèbes. Israel firmly stands with #France in the fight against terror.

We send our p…",181.0
17721,2018-03-23 16:27:52,POSchenker,RT @hungary_journal: We will protect #Hungary and Hungarians against #terrorism and attacks like this - FM #Szijjarto #Trebes #terror #Fran…,182.0
17720,2018-03-23 16:27:54,JSnoBuni,"RT @BBCBreaking: Gunman, 26-year-old Redouane Lakdim, reported to have killed three people, is now dead - French government sources say #Tr…",183.0
17719,2018-03-23 16:28:05,Burton1957,"RT @thswedishbriton: #ISIS will never be defeated until we, as a society, stop being afraid of dicussing and criticising Islam. #France #Tr…",184.0
17717,2018-03-23 16:28:11,Tyr533,"RT @moutet: Have just contradicted on air a TV presenter who said Redouane Lakdim, the #Trebes terrorist, had ""executed"" three hostages. Th…",185.0
17715,2018-03-23 16:28:21,linkooh,RT @RBranco31: Admiration #Trebes https://t.co/n6JZsJwddx,186.0
17714,2018-03-23 16:28:25,monamukeshdas,RT @Rani99539134: #KartiChidambaram and #ஸ்டாலின்_பழமொழிகள Do you know that Mullah and Kanji and all this Pandit Pardhan are fooling us all…,187.0
17713,2018-03-23 16:28:26,Szkudmasz,RT @sbalcerac: Innocent people are dying in France because of the incompetent leftist government of @EmmanuelMacron What was a 26-year-old…,188.0
17712,2018-03-23 16:28:32,Lukee_Snowdonn,RT @CatherineField: French media reports 45 year old Lieutenant-colonel #Gendarme who swapped places with #hostage and remained inside #Trè…,189.0
17711,2018-03-23 16:28:38,OhDorrie,May The Lord be with all the victims. C'est tragique #Trèbes,190.0
17710,2018-03-23 16:28:43,DebunkUKIPlies,"RT @Far_Right_Watch: Gunman in #Trebes #France, who claimed to represent #ISIS, shot at Police and took hostages in a supermarket shot dead…",191.0
17709,2018-03-23 16:28:58,velvethammer,"France hostage crisis: Police shoot supermarket Moroccan jihadist #RedouaneLakdim
https://t.co/bgL452W8fe
#Trèbes… https://t.co/tACYFxq95R",192.0
17708,2018-03-23 16:28:58,RjodaSverd,"RT @BBCBreaking: What we know so far about hostage situation in #Trèbes, France:

- Elite police surrounding Super U shop, gunman inside

-…",193.0
17707,2018-03-23 16:29:00,Preetipreeti_1,RT @Rani99539134: #KartiChidambaram and #ஸ்டாலின்_பழமொழிகள Do you know that Mullah and Kanji and all this Pandit Pardhan are fooling us all…,194.0
17706,2018-03-23 16:29:07,PawanPo46248995,RT @Rani99539134: #KartiChidambaram and #ஸ்டாலின்_பழமொழிகள Do you know that Mullah and Kanji and all this Pandit Pardhan are fooling us all…,195.0
17705,2018-03-23 16:29:09,carlocazador,RT @CatherineField: French media reports 45 year old Lieutenant-colonel #Gendarme who swapped places with #hostage and remained inside #Trè…,196.0
17704,2018-03-23 16:29:10,2cents4change,"RT @BBCBreaking: Gunman, 26-year-old Redouane Lakdim, reported to have killed three people, is now dead - French government sources say #Tr…",197.0
17701,2018-03-23 16:29:18,Sfc_Hubert,"RT @edgarsrinkevics: Latvia stands in solidarity with France over terrorist attack in #Trèbes, symphaties to all who are affected by this s…",198.0
17700,2018-03-23 16:29:20,BlairWeigand,RT @CatherineField: French media reports 45 year old Lieutenant-colonel #Gendarme who swapped places with #hostage and remained inside #Trè…,199.0
17699,2018-03-23 16:29:25,dMast42,"fuck Islam 🖕
 #Trèbes #Geiselnahme",200.0
17697,2018-03-23 16:29:32,Athena6931,"RT @yorkspride: 15,000 terrorists now operating on French soil.

This brave woman was the French's opportunity to deal with them and and th…",201.0
17696,2018-03-23 16:29:34,RBiddlecombe,"RT @relaxcheznous: Spare a moment to hope that the gendarme who got himself swapped for a hostage and was seriously injured @Trèbes  , reco…",202.0
17694,2018-03-23 16:29:40,emergingmktr,You know I’m getting sick &amp; tired of waking up in the morning and reading up on more #gunviolence  in our world! 🤬🤬… https://t.co/5EGVz4l3Zj,203.0
17693,2018-03-23 16:29:41,OfficialZeus_,"RT @riyasharma266: Dear France people, When you voted for a president who openly declares during his campaign that “we have to get used to…",204.0
17691,2018-03-23 16:29:58,piprincess,"RT @LVNancy: ISIS-aligned gunman takes hostages &amp; kills 2 #Trebes 

#France outlawed guns 
... someone forgot to tell the criminal tho 🤨

P…",205.0
17690,2018-03-23 16:29:58,CravottaMichele,"RT @IsraelMFA: Horrifying news from #Trèbes. Israel firmly stands with #France in the fight against terror.

We send our prayers for the sa…",206.0
17688,2018-03-23 16:30:03,saxzimbog,"RT @HananyaNaftali: HAPPENING NOW: Shooting and hostage-taking at a supermarket in the town of #Trèbes, #France. Terrorist claims to be an…",207.0
17687,2018-03-23 16:30:06,WatchCTVNews,Suspect in hostage incident has been shot dead by police in France. @jacobbrowntv has the latest:… https://t.co/cxFLKSGhJB,208.0
17684,2018-03-23 16:30:11,madhurimab_1,"RT @bsindia: France attack: 3 dead, police kills ISIS gunman in #Trèbes ; top 10 developments https://t.co/9PxEci7umK https://t.co/H4ajQhJw…",209.0
17682,2018-03-23 16:30:13,PlutoEllis,"RT @moutet: Have just contradicted on air a TV presenter who said Redouane Lakdim, the #Trebes terrorist, had ""executed"" three hostages. Th…",210.0
17679,2018-03-23 16:30:28,BrijuMeena,RT @Rani99539134: #KartiChidambaram and #ஸ்டாலின்_பழமொழிகள Do you know that Mullah and Kanji and all this Pandit Pardhan are fooling us all…,211.0
17677,2018-03-23 16:30:30,asrashok,"RT @anshdas20250: #France #SuperU #Trèbes 

Police treating incident as possible terrorist attack

 #ISIS 
But all these incident,attack if…",212.0
17676,2018-03-23 16:30:38,chrisjackson193,"RT @thswedishbriton: #ISIS will never be defeated until we, as a society, stop being afraid of dicussing and criticising Islam. #France #Tr…",213.0
17675,2018-03-23 16:30:39,jaded_NYer,RT @kimwillsher1: #trèbes French police and gendarmes have been specific targets for Islamic terrorists in recent times which makes the Lt…,214.0
17673,2018-03-23 16:30:45,liberte881,#Trèbes terrible 😢,215.0
17671,2018-03-23 16:30:52,bludvlbrooks,"RT @yorkspride: 15,000 terrorists now operating on French soil.

This brave woman was the French's opportunity to deal with them and and th…",216.0
17670,2018-03-23 16:30:55,PACE_President,"I condemn, in the strongest possible terms, today’s terrorist attacks in #Trèbes. My heartfelt condolences go out t… https://t.co/8E0V1eY2eT",217.0
17669,2018-03-23 16:30:56,rajtamtarajtam2,"RT @anshdas20250: #France #SuperU #Trèbes 

Police treating incident as possible terrorist attack

 #ISIS 
But all these incident,attack if…",218.0
17668,2018-03-23 16:30:57,John24591847,"RT @moutet: Have just contradicted on air a TV presenter who said Redouane Lakdim, the #Trebes terrorist, had ""executed"" three hostages. Th…",219.0
17667,2018-03-23 16:31:03,Chiclanagirl,"RT @relaxcheznous: Spare a moment to hope that the gendarme who got himself swapped for a hostage and was seriously injured @Trèbes  , reco…",220.0
17665,2018-03-23 16:31:08,terencehooson,"RT @thswedishbriton: #ISIS will never be defeated until we, as a society, stop being afraid of dicussing and criticising Islam. #France #Tr…",221.0
17664,2018-03-23 16:31:09,SLOTE3,RT @OlivierGuitta: Coverup? #France Interior Ministry saying that the #IslamicState #Trebes jihadist was known to security services just fo…,222.0
17663,2018-03-23 16:31:12,Rita_Katz,"Statement by #ISIS’ Amaq for #Trebes #France attack now issued in English, French, Italian, Russian, Arabic &amp; more.… https://t.co/nfu5R4uREW",223.0
17662,2018-03-23 16:31:27,ChrisMarc87,"RT @BBCBreaking: Gunman, 26-year-old Redouane Lakdim, reported to have killed three people, is now dead - French government sources say #Tr…",224.0
17660,2018-03-23 16:31:39,diabolical_lulz,RT @hungary_journal: We will protect #Hungary and Hungarians against #terrorism and attacks like this - FM #Szijjarto #Trebes #terror #Fran…,225.0
17659,2018-03-23 16:31:51,RosaDel91627499,"RT @mercyjubilee: Our Lady, Queen of #Peace, pray for us and for the conversion of all those hearts which are filled with discord, hatred a…",226.0
17658,2018-03-23 16:31:52,TravisA144,"RT @Rita_Katz: Statement by #ISIS’ Amaq for #Trebes #France attack now issued in English, French, Italian, Russian, Arabic &amp; more. Not surp…",227.0
17657,2018-03-23 16:31:53,KosovoinCanada,RT @HashimThaciRKS: Following the disturbing news of the terrorist attack in #Trèbes. #France is beacon of liberty and enlightenment for th…,228.0
17655,2018-03-23 16:32:04,jiratoxx,"RT @OnlineMagazin: 🆘‼👮‍♂️🔥 Terrorist attack in #France: the #ISIS attacker in the #Trèbes supermarket, who has already killed 2 people and…",229.0
17654,2018-03-23 16:32:17,lulzimh,RT @HashimThaciRKS: Following the disturbing news of the terrorist attack in #Trèbes. #France is beacon of liberty and enlightenment for th…,230.0
17653,2018-03-23 16:32:23,hayor45cepeda,"RT @LVNancy: ISIS-aligned gunman takes hostages &amp; kills 2 #Trebes 

#France outlawed guns 
... someone forgot to tell the criminal tho 🤨

P…",231.0
17652,2018-03-23 16:32:27,Tim_VdS_,"RT @Tom_Antonov: #Trèbes terror attack in southern France.
A @Gendarmerie LT Colonel swapped places with one of hostages and then placed hi…",232.0
17651,2018-03-23 16:32:27,jonnynew69,"RT @riyasharma266: How is that possible? You can't legally own a gun in France. Oh, wait criminals don't obey the law.

#Trèbes",233.0
17650,2018-03-23 16:32:31,Gamerben111,"RT @riyasharma266: How is that possible? You can't legally own a gun in France. Oh, wait criminals don't obey the law.

#Trèbes",234.0
17649,2018-03-23 16:32:32,sadiqshah2112,"RT @Tom_Antonov: #Trèbes terror attack in southern France.
A @Gendarmerie LT Colonel swapped places with one of hostages and then placed hi…",235.0
17647,2018-03-23 16:32:43,AustinPowersLA,"RT @OliMauritania: ISIS terrorist shoots at hostages and French police
-France has strictest gun laws
-French citizens have no 2nd amendmen…",236.0
17645,2018-03-23 16:32:45,luvdapats,"RT @LVNancy: ISIS-aligned gunman takes hostages &amp; kills 2 #Trebes 

#France outlawed guns 
... someone forgot to tell the criminal tho 🤨

P…",237.0
17644,2018-03-23 16:32:47,RussJensen5,"RT @moutet: Have just contradicted on air a TV presenter who said Redouane Lakdim, the #Trebes terrorist, had ""executed"" three hostages. Th…",238.0
17643,2018-03-23 16:32:48,siteintelgroup,"RT @Rita_Katz: Statement by #ISIS’ Amaq for #Trebes #France attack now issued in English, French, Italian, Russian, Arabic &amp; more. Not surp…",239.0
17642,2018-03-23 16:32:50,wiele0102,"RT @OnlineMagazin: 🆘‼👮‍♂️🔥 Terrorist attack in #France: the #ISIS attacker in the #Trèbes supermarket, who has already killed 2 people and…",240.0
17641,2018-03-23 16:32:52,22kconrad,"RT @LVNancy: ISIS-aligned gunman takes hostages &amp; kills 2 #Trebes 

#France outlawed guns 
... someone forgot to tell the criminal tho 🤨

P…",241.0
17640,2018-03-23 16:32:59,hpiedcoq,"RT @Rita_Katz: Statement by #ISIS’ Amaq for #Trebes #France attack now issued in English, French, Italian, Russian, Arabic &amp; more. Not surp…",242.0
17639,2018-03-23 16:33:01,RixJeffery,"RT @riyasharma266: How is that possible? You can't legally own a gun in France. Oh, wait criminals don't obey the law.

#Trèbes",243.0
17638,2018-03-23 16:33:02,workingcabbie,"RT @thswedishbriton: #ISIS will never be defeated until we, as a society, stop being afraid of dicussing and criticising Islam. #France #Tr…",244.0
17637,2018-03-23 16:33:04,Mich_8126,RT @CatherineField: French media reports 45 year old Lieutenant-colonel #Gendarme who swapped places with #hostage and remained inside #Trè…,245.0
17636,2018-03-23 16:33:12,number9r,"RT @Rita_Katz: Statement by #ISIS’ Amaq for #Trebes #France attack now issued in English, French, Italian, Russian, Arabic &amp; more. Not surp…",246.0
